mex_dir,mex_file,mex_path,ID,TextID,WordID,Preview,start,end,file_name,tag,preview_length
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9850,1241,7,Serro do Frio,106,119,2840_11034,LOCALIZATION,13
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9851,1222,4,governador,43,54,2821_11233,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9852,1222,4,secretário de estado da Marinha e Ultramar,107,150,2821_11233,ROLE,42
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9853,1222,3,Real Erário,219,230,2821_11233,INSTITUTION,11
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9854,1223,4,soldados,31,40,2822_noid,ROLE,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9856,1224,4,provedor-mor,38,51,2823_5255,ROLE,12
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9857,1224,4,rei,104,108,2823_5255,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9858,1224,4,tesoureiro-geral,260,276,2823_5255,ROLE,16
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9859,1224,3,Fazenda,54,62,2823_5255,INSTITUTION,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9860,1225,4,brigadeiro comandante,43,65,2824_19862,ROLE,21
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9861,1225,4,governador,121,132,2824_19862,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9862,1225,4,"ecretário de estado dos Negócios Estrangeiros, da Guerra e da M",144,224,2824_19862,ROLE,63
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9863,1225,4,soldado,372,380,2824_19862,ROLE,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9864,1225,3,Companhia,395,404,2824_19862,INSTITUTION,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9865,1225,3,Batalhão do Corpo da Brigada Real da Marinha,411,455,2824_19862,INSTITUTION,44
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9866,1225,7,Rio de Janeiro,459,473,2824_19862,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9867,1225,3,Conselho de Guerra,516,534,2824_19862,INSTITUTION,18
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9868,1226,4,capitãogeneral,167,182,2825_1742,ROLE,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9869,1226,7,São Paulo,185,194,2825_1742,LOCALIZATION,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9870,1226,7,Arraial de São Félix,272,292,2825_1742,LOCALIZATION,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9871,1227,4,governador,42,53,2826_483,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9872,1227,4,capitão-general,55,70,2826_483,ROLE,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9873,1227,4,conde dos Arcos,81,96,2826_483,ROLE,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9874,1227,4,secretário de estado da Marinha e Ultramar,123,165,2826_483,ROLE,42
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9875,1228,4,rei,68,72,2827_10671,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9876,1228,4,vigário,104,112,2827_10671,ROLE,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9877,1228,7,vila da Nova Abrantes,115,136,2827_10671,LOCALIZATION,21
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9878,1228,3,Mesa da Consciência,45,64,2827_10671,INSTITUTION,19
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9879,1229,4,bacharel,100,109,2828_9180,ROLE,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9880,1229,3,Fazenda,185,192,2828_9180,INSTITUTION,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9881,1229,3,Conselho Ultramarino,40,60,2828_9180,INSTITUTION,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9882,1230,4,governador,42,53,2829_10245,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9883,1230,4,capitão-general,55,71,2829_10245,ROLE,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9884,1230,4,conde dos Arcos,104,119,2829_10245,ROLE,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9885,1230,4,secretário de estado da Marinha e Ultramar,157,199,2829_10245,ROLE,42
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9886,1230,4,visconde de Anadia,200,218,2829_10245,ROLE,18
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9887,1231,4,cónego,45,52,2830_1001,ROLE,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9888,1231,4,padre,121,127,2830_1001,ROLE,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9889,1231,4,presbítero,177,188,2830_1001,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9890,1231,4,rei,215,219,2830_1001,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9891,1232,4,governador,40,51,2831_13031,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9892,1232,4,secretário de estado dos Negócios Estrangeiros e da Guerra e in,104,200,2831_13031,ROLE,63
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9893,1233,4,ouvidor-geral,51,64,2832_1058,ROLE,13
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9894,1233,4,superintendente,67,83,2832_1058,ROLE,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9895,1233,4,rei,155,159,2832_1058,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9896,1233,4,tesoureiros,217,229,2832_1058,ROLE,11
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9897,1233,4,provedor,354,363,2832_1058,ROLE,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9898,1233,4,oficiais,290,299,2832_1058,ROLE,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9899,1233,4,provedor,279,288,2832_1058,ROLE,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9900,1233,3,Fazenda Real,366,379,2832_1058,INSTITUTION,12
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9901,1233,3,Casa da Moeda,86,100,2832_1058,INSTITUTION,13
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9902,1234,4,sargento,43,52,2833_3646,ROLE,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9903,1234,3,Número do Terço,55,70,2833_3646,INSTITUTION,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9904,1234,4,rei,116,120,2833_3646,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9905,1234,4,alferes,173,180,2833_3646,ROLE,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9906,1234,4,capitão,223,231,2833_3646,ROLE,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9907,1234,9,pai,216,219,2833_3646,AFFILIATION,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9908,1234,3,Companhia de Infantaria,185,208,2833_3646,INSTITUTION,23
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9909,1235,4,vigário,43,51,2834_2789,ROLE,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9910,1235,4,rei,159,163,2834_2789,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9911,1235,4,padre,308,314,2834_2789,ROLE,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9912,1235,4,Bispo,436,442,2834_2789,ROLE,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9913,1235,3,igreja,66,73,2834_2789,INSTITUTION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9914,1235,3,igreja,275,281,2834_2789,INSTITUTION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9915,1236,4,governador,43,54,2835_9487,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9916,1236,4,ao secretário de estado do Reino e Mercês,105,146,2835_9487,ROLE,41
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9917,1236,4,marquês de Pombal,148,165,2835_9487,ROLE,17
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9918,1237,4,governador,49,60,2836_43,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9919,1237,4,brigadeiro,79,90,2836_43,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9920,1237,4,rei,113,117,2836_43,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9921,1238,4,capitão,66,73,2837_7343,ROLE,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9922,1239,4,vice-rei,50,58,2838_7615,ROLE,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9923,1239,4,conde de Azambuja,80,97,2838_7615,ROLE,17
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9924,1239,4,secretário de estado da Marinha e Ultramar,137,179,2838_7615,ROLE,42
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9925,1239,3,Intendência,266,278,2838_7615,INSTITUTION,11
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9926,1239,3,Casas de Fundição,318,335,2838_7615,INSTITUTION,17
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9927,1240,4,Rei,80,84,2839_noid,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9928,1222,5,José César de Meneses,82,103,2821_11233,PERSON,21
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9929,1222,5,Martinho de Melo e Castro,152,177,2821_11233,PERSON,25
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9930,1224,5,Luís Lopes Pegado Serpe,77,100,2823_5255,PERSON,23
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9931,1224,5,D. João V,108,117,2823_5255,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9932,1225,5,José Jacinto Ferreira Picão,89,116,2824_19862,PERSON,27
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9933,1225,5,D. Miguel Pereira Forjaz Coutinho,238,271,2824_19862,PERSON,33
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9934,1225,5,José Ferreira,475,488,2824_19862,PERSON,13
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9935,1226,5,Francisco Ferreira Couto,49,73,2825_1742,PERSON,24
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9936,1226,5,D. João V,77,86,2825_1742,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9937,1226,5,D. Luís Mascarenhas,196,215,2825_1742,PERSON,19
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9938,1227,5,D. Marcos de Noronha,98,118,2826_483,PERSON,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9939,1227,5,Diogo de Mendonça Corte Real,166,195,2826_483,PERSON,28
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9940,1228,5,D. José,72,79,2827_10671,PERSON,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9941,1229,5,Francisco Barbosa de Miranda Saldanha,109,146,2828_9180,PERSON,37
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9942,1230,5,D. Marcos de Noronha e Brito,120,148,2829_10245,PERSON,28
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9943,1230,5,D. João Rodrigues de Sá e Melo,219,249,2829_10245,PERSON,30
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9944,1230,5,Manuel Lourenço Gil,335,354,2829_10245,PERSON,19
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9945,1231,5,Manuel Leitão Manuel,127,147,2830_1001,PERSON,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9946,1231,5,Manuel Vieira Soares,155,175,2830_1001,PERSON,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9947,1231,5,D. João V,219,228,2830_1001,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9948,1231,4,padre,149,155,2830_1001,ROLE,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9949,1232,5,D.Tomás José de Melo,79,99,2831_13031,PERSON,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9950,1232,5,Luís Pinto de Sousa Coutinho,203,231,2831_13031,PERSON,28
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9951,1233,5,Fernando Pereira de Vasconcelos,119,150,2832_1058,PERSON,31
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9952,1233,5,D. João V,159,168,2832_1058,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9953,1233,5,Bartolomeu Siqueira Cordovil,398,426,2832_1058,PERSON,28
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9954,1234,5,D. João V,120,129,2833_3646,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9955,1234,5,Francisco Alemão de Cisneiros,82,111,2833_3646,PERSON,29
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9956,1234,5,Bernardo Alemão de Cisneiros,231,259,2833_3646,PERSON,28
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9957,1235,5,Pascoal Lopes Fiúza,135,154,2834_2789,PERSON,19
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9958,1235,5,D. João V,163,172,2834_2789,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9959,1235,5,André Correia,314,327,2834_2789,PERSON,13
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9960,1235,5,António de Gouveia,383,401,2834_2789,PERSON,18
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9961,1236,5,José César de Meneses,82,103,2835_9487,PERSON,21
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9962,1236,5,Sebastião José de Carvalho e Melo,167,200,2835_9487,PERSON,33
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9963,1237,5,D. João V,117,126,2836_43,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9964,1237,5,José da Silva Pais,90,108,2836_43,PERSON,18
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9965,1238,5,Antônio Leite Coimbra,43,64,2837_7343,PERSON,21
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9966,1239,5,D. Antônio Rolim de Moura Tavares,99,132,2838_7615,PERSON,33
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9967,1239,5,Francisco Xavier de Mendonça Furtado,181,217,2838_7615,PERSON,36
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9968,1240,5,D. João V,84,93,2839_noid,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9969,1240,5,JoãoMendes de Aragão,56,76,2839_noid,PERSON,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9970,1241,5,Bartolomeu Paulo Álvares da Costa,47,80,2840_11034,PERSON,33
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9971,1241,4,fiscal dos Diamantes,82,102,2840_11034,ROLE,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9972,1242,7,Santa Catarina,22,36,2841_583,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9973,1242,7,Santa Catarina,696,710,2841_583,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9974,1243,7,Goiana,48,55,2842_10960,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9975,1243,7,Goiana,22,29,2842_10960,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9976,1244,7,Minas Gerais,70,82,2843_9543,LOCALIZATION,12
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9977,1245,7,Vila de Cuiabá,25,40,2844_169,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9978,1246,7,Vila Rica,26,35,2845_4197,LOCALIZATION,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9979,1246,7,Vila Rica,96,105,2845_4197,LOCALIZATION,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9980,1247,7,Moçambique,74,84,2846_noid,LOCALIZATION,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9981,1248,7,Rio de Janeiro,120,134,2847_16627,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9982,1248,9,mulher,271,278,2847_16627,AFFILIATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9983,1249,7,Vila Nova da Rainha,226,245,2848_8234,LOCALIZATION,19
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9984,1250,7,Lisboa,162,169,2849_18424,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9985,1250,7,Lisboa,27,34,2849_18424,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9986,1251,7,Lisboa,25,32,2850_18847,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9987,1251,7,Portugal,146,154,2850_18847,LOCALIZATION,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9988,1251,7,Portugal,340,349,2850_18847,LOCALIZATION,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9989,1251,7,Rio de Janeiro,506,520,2850_18847,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9990,1252,7,São Sebastião,92,105,2851_1113,LOCALIZATION,13
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9991,1252,7,Minas Gerais,120,132,2851_1113,LOCALIZATION,12
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9993,1253,7,Lisboa,29,36,2852_2502,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9994,1253,7,Pernambuco,143,153,2852_2502,LOCALIZATION,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9995,1255,7,Bahia,22,28,2854_2444,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9996,1256,7,Lisboa,27,34,2855_13918,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9997,1257,7,Paraíba,100,107,2856_1940,LOCALIZATION,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9998,1257,7,Rio de Janeiro,198,212,2856_1940,LOCALIZATION,14
